fold,author,label,post_index,caption,image_path,text_mask,image_mask,valid_for_similarity,clip_similarity,alignment_group,text_probability,text_prediction,text_error_type,multimodal_probability,multimodal_prediction,multimodal_error_type,delta_p
1,bobi_chips,1,47,"「今晚的好夢,請留給好好照顧自己。」 - 前陣子,我朋友問了我一句讓我難以回應的話。 「對你來說,你會覺得整理自己很麻煩嗎?」 「因為感覺你每天都好忙,你會不會很累呀?」 聽到這些話的時候,我卻感覺腦袋卡住了。 我並不是在想我是不是不想花時間整理或是覺得很麻煩,而是,我好像.....很少會想起『自己』。 明明善於照顧別人,但面對自己時卻覺得沒有必要。 沒有必要花大錢去給自己吃好料吧,隨便吃吃就好, 沒有必要買奢侈的禮物送自己吧,不如省下錢送其他人、 沒有必要花時間想著愛自己吧,要去學著愛別人吧。 沒有必要,對自己那麼好吧? 與其花時間在整理自己,不如整理生活的一團混亂吧? 不如,把時間花在更努力、更努力、更努力的過人生吧。 但也因為總是想起那些做不完的事情、別人熱切的期待以及自己創造出的完美標準...腳步似乎從來都無法停下,表面上的活躍、開朗的外表,可是只有自己明白,無可言說那些疲憊的感覺,卻無聲啃食著我的心。 或許,我從來沒有不愛自己,卻沒有空間愛自己。 因為內心早就認定了自己不需要這麼好的對待和照顧。 可當心理終於冒起:我感覺自己似乎太努力了,好累呀.. 那一刻我才發現或許,是時候好好讓自己休息了。 那些堅硬的外表形成,就很難真的放下,就如同所有生活裡不得不長在身上的責任和重擔,沒有一天能真的捨棄。 但沒關係,因為你和我一樣,都有一顆柔軟的心。 放不下的疲憊就放在夢裏吧,泡上一杯香氣四溢的牛奶,蓋上暖呼呼的杯子躲回溫暖的床上吧。抱著毛茸茸的娃娃,我們一起睡個好覺、做個好夢吧。 今夜的時間,留給自己、留給愛自己。 願你疲憊不堪的靈魂與生活的罅隙,都可以被棉被撫平、被愛包裹成有皺摺但卻滿溢著幸福的美夢。 - ✨這篇送給,那些太努力的你們💗💗🌷 是時候該休息休息了,願你的今夜又是一場好夢啦 ✨ 🔖快快傳給那些「太太太太太愛逞強的朋朋」ㄅ⚡️ - 天啊~~~好久沒更更ㄌ 抱歉大家~ 其實這篇上上週我就畫好了 但因為覺得生活太累 就一直都沒有動力去做事 只想要逃避逃避&耍廢😩 好想大喊一句:好不想那麼累呀~~~~ 不過謝謝所有還留在這裡看薯片的人們💗 希望你們也不要勉強自己 該休息就休息(我超休息(?? 最近有什麼太努力的事 歡迎跟薯片分享分享 讓我來好好說一句 你很棒啦!快去睡覺(?? - #心情語錄 #插畫#圖文#可愛#手繪 #孤獨 #憂鬱#焦慮 #傷感語錄#分手",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3825817220795295664_29232562064.jpg,1,1,True,0.2428022027015686,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,48,"「我猜,我進入的其實應該是失物招領箱。」 「這麼多年來,我好像一直都在迷路,一直在弄丟自己;我是多麼的希望,有人能把皺巴巴的我救出去。」 「後來我才知道,弄丟的錢包還有鑰匙都能被找回來, 所以『我』也可以弄丟,而『我』也能夠被找回來。」 「看到這裡我希望你也記得,你可能會遺失自己, 但你也一定會在某一天能夠重新找回自己。」 - 📖抽獎方法📖 日期 2/10-2/17 中午12:00止 1.追蹤 & 2. 標記兩位朋朋朋並留言書名。例如:⌈ ⟪我們是微小的存在⟫ 🦕⌋ 3.最後記得要按愛心喔💗 (可️重複標記不同人&快邀請朋朋一起來做!) 如果方便的話~罷拖分享貼文到限時🥺 (那我就分你吃一口薯片~) 📖獎項📖 免費贈書一本(共一名) ·截止日一週內開獎 趕緊找朋朋一起抽獎吧✨✨✨ - 我只能說 我一直都是joguman的大大大大大鐵粉 (身邊朋朋不解:你為啥這麼喜歡那綠色恐龍?) 大家可能都不知道的是 他不只是可愛可愛的而已 作者透過了可愛的恐龍 說出很多溫柔又細膩的人生迷惘 讓現在活在痛苦之中的人們 可以輕輕地被療癒✨ 我很喜歡書裡的一句話是: 「我曾經很長一段時間,都覺得自己是一顆微小的塵埃, 但我後來才知道,我們都是宇宙爆炸又融合產生的存在,所以,我其實是星星的粉末,我是了不起的宇宙塵埃。」 每一個人,都是宇宙的星星重組而成的存在, 或是我們都是微小的,但是都是重要的,你是重要的。 如果你也偶爾會覺得自己渺小,或許你會喜歡這本書 就像我真的很喜歡這本書一樣(已經看了好幾遍哈哈) 這次提供了一本ㄉ抽獎名額 歡迎大家留言!!☺️ 最後謝謝大田出版社 我好愛你💗💗 然後我也好愛好愛宇宙愛綠色恐龍joguman🦕 - 🔖作者:巧可滿 工作室 🔖出版社:大田出版有限公司 🔖出版日期:2026/01/01 - #免費#免費抽獎 #抽書#抽獎進行中#抽獎活動進行中#好書#好書推薦#好書分享好書推推#大田出版#療癒 #情緒#憂鬱 #閱讀筆記#焦慮#joguman",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3829443135106431288_29232562064.jpg,1,1,True,0.2757168412208557,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,49,"「好,那我們就一起逃走吧。」 好像從有記憶以來「逃走」就一直都是貶義詞。 因為大部分的逃都會與懦弱或是不負責連在一起。 可是對我來說我很喜歡「逃走」這個詞,因為它很浪漫。 是不只離開了痛苦的生活,還可以到滿天星星的外太空, 你會長出輕薄的翅膀,去到任何你喜歡的地方飛翔。 「只要你想要逃就逃走吧。」 「這一次,我們都會一起成功從痛苦的生活逃離的。」 別怕,想逃走的時候就向著星空跑去吧。 給你施一點小小的魔法,我們一起逃跑到月亮上面去。 - ✨快快轉發給想逃離生活的人(或是自己!)🤍🥺 🌟讓我們一起逃逃逃逃逃逃逃逃走吧 靈感🐎來源於某張小浣熊梗圖(??) - 有迷有人最近跟薯片一樣超超超想逃跑 年後開工!要上班!要上課!嗚嗚嗚嗚嗚嗚 這個時候真的很想要有翅膀了🤣🤣🤣🤣🤣 不過我很乖喔雖然一直想耍廢但還是來更新了(?) 大家也可以底下留言跟薯片分享你的新年吧💕 或是你想逃跑逃跑的感受 我都會聽的唷🌸 - #憂鬱#焦慮#受傷#療癒 #傷感語錄#分手 #心情語錄 #插畫#圖文#可愛#手繪 #孤獨",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3839580690950886158_29232562064.jpg,1,1,True,0.22897905111312866,Low,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,50,(無收錢真實心得分享!!) 哈囉哈囉大家好 我是薯片啦( ́ ▽ ` )ノ 前陣子一直覺得我舊的床墊hennnnn難睡(超硬🥲 然後!我試用了富郁床墊的床墊和保潔墊✨ 目前從九月嘗試試用到現在已經過了7個月了 我只能說從: 「好硬啊啊啊睡不著」的舊床墊 變成了⬇️ 「啊啊啊啊太好睡了啊啊啊啊玩得睡過頭了啊啊啊啊」 因為他的床墊真的非常貼合人體的弧度 睡上去時就會很舒適、很透氣和支撐力很不錯 不會太軟或太硬 而且很方便收納適合租房人類🤣 另外我也有使用防水保潔墊 它居然可以當床包!!️ 睡起來很舒服而且打翻水也不怕(?)開玩笑的 他可以阻隔汗蒸氣 不會讓流汗的髒污滲透床墊 有了富郁床墊+保潔墊 可以睡得久久用得久久不怕壞 我覺得如果最近有需要換床墊的人真的可以參考看看 雖然這篇文沒有拿錢錢 我心裡還是真的很推薦的✨ - 感謝漂漂模特薯片妹 💕💕 - 不知道大家的床睡起來如何呢?🤣🤣 我現在都超容易睡過頭 鬧鐘直接訂十個.. 真的太好睡了哈哈哈哈 我覺得人人都需要好的床 大家要照顧好自己唷 薯片愛大家🥰 #床包#防水保潔墊#保潔墊#床#床單#富郁床墊 #床墊推薦 #插圖#療癒#圖文#可愛#治癒#租屋#租房,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3849734922140116430_29232562064.jpg,1,1,True,0.2552960216999054,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,51,"「愛你的人,永遠會把你放在心上。」 嘿,聽我說,我想我唯一的願望就是: 你能路過這篇文然後看見我,看見我輕輕向你揮手, 告訴你,我一直都很努力的生活,你不用擔心我哦。 我知道你從來都沒有走遠過,因為你一直活在我心裡。 嗯,我很想你,偷偷放在這裡。 - ✨轉發給想念的人ㄅ,我相信,他一定會看到的🥺 - 又是一篇畫了很久要一直深呼吸的文 真的是想起很多回憶 好想哭哭 我想或許我們心裡都會有一些人其實很想念 很想告訴他 我現在過得怎麼樣 希望他不要擔心 但有些關係已經結束了 不能也不想再打擾他了 也有些人、有些小動物已經離開了 再也無法見面了 所以我們或許可以用這樣的方式溫柔的讓他知道 「我很想你,我很好,我沒有忘記你,我愛你。 這艱難又糟糕的世界裡,我多麼希望你在這裡, 但沒關係的,我會記得努力好好生活,不要擔心我喔。」 送給愛過的關係、離開的人們與寵物們💛 - #心情語錄 #插畫#圖文#可愛#手繪 #孤獨 #憂鬱#焦慮#受傷#療癒 #傷感語錄#分手",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3851184446524057075_29232562064.jpg,1,1,True,0.2592681348323822,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,52,✨快點TAG朋朋一起來參加布丁狗路跑活動ㄅ🌟 三麗鷗人氣大賞全球no.1的布丁狗來ㄌ!!️💗✨ 為了慶祝我們最愛的布丁狗今年滿30週年 居然舉辦了布丁狗路跑~還是限定英雄布丁狗造型🍮🦸 活動剛出我就速速找我的朋朋一起手刀報名了🤣 謝謝布丁狗讓我這個從沒有路跑過的人嘗試~~~ 整個就是大大大跳出舒適圈! ꒰ 路跑物資分為兩組!!️ ꒱ 🌟30起飛組 🌟勇氣滿格組 裡面滿滿的展場限定布丁狗商品 我真的超期待(我已經報名30起飛組哈哈) 🔖還有加購商品: 布丁狗超人娃娃 Super30紀念上衣 英雄出勤托特包 !!️3/18前為早鳥報名:送布丁狗隨身小包✨ - ✨而且當天現場還有布丁狗見面會🍮🦸 布丁狗將化身超級英雄與大家共度夏天💦 讓我們一起Pom Pom Power的衝向終點線ㄅ!!️ - ꒰ 布丁狗 SUPER30 路跑派對 ꒱ ✦ 新北場| 2026.07.12(日)新北大都會公園 ✦ 高雄場| 2026.07.26(日)高雄時代大道 ✦ 公里數| 新北 3.5K /高雄 4K ✦ 新北場簡章| ctrun.tw/PP0712 ✦ 高雄場簡章| ctrun.tw/PP0726,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3854807289145024803_29232562064.jpg,1,1,True,0.21038638055324554,Low,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,53,"「但願我愛過的你,有一天也能得到幸福。」 曾經我以為我永遠都無法祝你幸福。 因為要給我曾愛過的人輕描淡寫地說「祝你幸福」, 彷彿是殘忍地將「我們要永遠在一起」的誓言給抹除。 可是我知道的,我知道的呀,哪怕我仍然想起你時還是會止不住的流淚、哪怕我知道我會一輩子想念著有你的時光,哪怕我曾想要緊攢在懷裡的,是你曾經對我笑起來的眼角....這一切,依然還是會隨著時間慢慢成為回憶。 只是,我所珍惜的所有瞬間其實並不會消失, 它只會和你一起,變成我心裡永遠想念著的金色回憶。 我很難過,但我很幸福過,我很痛苦,但我不要忘記你;多麼謝謝你曾經認真愛過我,謝謝你,給過我這一切。 但願你能記得我,但不論你記不記得我, 我都希望,有一天你能能過得幸福。 - ✨轉發給想念的人們ㄅ,我相信他會看到的🥺 🔖但願在未來時的你和他,都可以得到真正的幸福💗 - 這篇的前兩句靈感概念來自threads上可愛的粉粉 他的署名是「幸福過的小狗狗」💗🐕🐕 - 對於曾經愛過的人 要說一句「我希望你能幸福」 其實我覺得對我來說 真的很不容易 因為感覺要真的可以好好跟過去說再見 才能勇敢的希望彼此都能夠幸福 不知道大家有沒有辦法跟愛過的人說「祝你幸福」呢? 歡迎底下留言跟薯片分享看看ㄅ 我都會聽你說🤍 也可以把想念的話打下來 相信他一定可以收到的🥺 - #心情語錄 #插畫#圖文#可愛#手繪 #孤獨 #憂鬱#焦慮#受傷#療癒 #傷感語錄#分手",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3856257259576483937_29232562064.jpg,1,1,True,0.2713840901851654,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,54,"「我好想知道,為什麼我總是找不到自己?」 「在我複雜難解的內心裡,有著數不清的聲音,像是小怪獸一樣:焦慮、憂鬱、追求完美、迷惘著。」 「其實,找到自我定位並非逼迫自己只有一個選擇, 而是可以接納心裡所有的聲音,勇敢的向前行。」 「你心裡的所有小怪獸,都是真實的你的部分。」 - 我必須先自首!!️😖😖😖原本悅知 推薦我這本書時 看書名我真的以為只是簡單的大眾書.... 但是⚠️⚠️它卻完全完全不是爛大街的勵志書🥺📖 相反的 這本書又可愛又專業 超級有收穫( ́ ▽ ` )ノ 因為它其實是心理學家&心理治療師寫的書⭐️⭐️⭐️ 結合系統心理學 包含ㄌ諮商和自我練習的寶藏內容💎 書裡不是只想著「要你正向」 反而是用簡單的方式 💡「陪你一起練習看見內心的聲音」「成為你自己」💡 讓我這個心理師看了都覺得 真的非常值得看哈哈哈✨ 如果最近的你也很迷惘 好像「找不到自己」的感覺 我很推薦可以試試看這本書 能內心自我覺察也能改變 也很感謝悅知文化提供一本抽獎名額 快來留言ㄅ🥺 - 📖抽獎方法📖 日期 3/24-4/2 中午12:00止 1.追蹤 2.按這篇文章愛心💗 3.標註1個朋朋+任何想說的話 (可️重複標記不同人&快邀請朋朋一起來做!) 如果方便的話~罷拖分享貼文到限時🥺 (那我就分你吃一口薯片~) 📖獎項📖 免費贈書一本⭐️⭐️⭐️⭐️⭐️ 《找到你的人生定位:從內在矛盾到自我協調的安定之書》 ·截止日一週內開獎 趕緊找朋朋一起抽獎吧✨✨✨ #免費#免費抽獎 #抽書#抽獎進行中#抽獎活動進行中#好書#好書推薦#好書分享#好書推推#療癒 #憂鬱#心理健康#閱讀#閱讀筆記#焦慮#焦慮症#悅知文化#自我成長",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3859882342391999905_29232562064.jpg,1,1,True,0.2534720301628113,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,55,"「抱抱尼,你已經做得很好啦。」 一直以來,我都覺得喊「累累」一點也沒有用。 直到後來我才明白,說出自己的累、討個擁抱這件事, 可以不知不覺的療癒內心說不出來的傷口和難過。 所以如果今天的你也覺得有點疲憊,別害怕,有我在; 我會撫過你的難受和疲憊,擁抱你所有的脆弱和傷痛, 過來抱抱,在我的懷裡你可以盡情撒嬌和委屈。 累累就抱抱,但願你心上的所有傷口, 都會隨著擁抱長出力量,慢慢痊癒成最初的模樣。 - ✨快快轉發給你想抱抱ㄉ人!馬上就抱🤍🥺 - 有誰需要薯片的抱抱!!!!! 有誰很累很累的!快點底下留言跟我說!! 讓薯片給你一個大大大大的擁抱😉😉😉 今天去看了一下狸想世界 好感動哈哈哈哈 裡面有一段很挫折很難過的時候 突然給了一個大抱抱 我直接被療癒到說不出話~~超可愛~~🦫🦎🥥🚀 希望看到這篇的大家今天都開開心心 想討抱抱的 快快轉發這篇文ㄅ💗 - #憂鬱#焦慮#受傷#療癒 #傷感語錄#分手 #心情語錄 #插畫#圖文#可愛#手繪 #孤獨",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3861335405057264206_29232562064.jpg,1,1,True,0.2427138388156891,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,56,"「捨不得的,都是心上最珍視的時光。」 - 又想起你了,看了看時間居然已經凌晨兩點。 我把整個人躲進棉被裡,似乎也想離心裡的回憶遠一點。 通常在我陷入回憶時,我很少告訴任何人。 而是選擇自己在心裡跑過所有紊亂又大量的回憶畫面,你的笑臉、初冬一起吹過的泡泡、每天不斷來往的訊息、在妳機車背後的安心、還沒送出去的禮物以及最後再也沒有回音的對話框,...所有一切像是一張又一張的照片,一幀幀的閃過心頭又消失不見。 「唉,你總是要慢慢放下的。」 「離開的人就讓他們好好離開吧。」 「別回頭,別捨不得,別往回看就往前走吧。」 別人總告訴我,趕快前進、遠離痛苦,那就好了啊。 身邊的人,總是會比我更希望我痊癒,好像那些痛苦存在我心上多一刻,我就有機率會在下一秒鼠掉。確實,我承認,回憶冒起的時候心裡會伴隨著真實的痛感,想念不一定只是一個動詞,它還可能是把刀子,一來襲便無法呼吸,劃破所有本來堆積起來的平靜。 可是,我還是會想起,還是會想念。 我不想欺騙我自己,就如同那些細微的刺痛感也不可能不見,我捨不得的照片,我要放在心裡慢慢整理和紀念。 把頭從棉被裡探出來,我閉著眼睛,卻感覺看到了你。 我知道淚水在黑暗中依然會不小心打溼枕頭、但我不想擦乾,正如同我希望自己變好,但不是壓抑捨不得的變好。 我還是想一面想念你,一面努力的前進。 很想告訴你我過得很好、也想告訴你沒有你我也偶爾會不好,更想慢慢前進偶爾回頭,不要催我,我可以的。 捨不得的,我會繼續捨不得但,沒關係。 因為那些都是最珍貴的回憶,因為那些都是你。 今晚我緊抱著入睡的,是那些當清晨來臨就遠去的時光; 晚安,晚安,但願捨不得的你,今晚能睡的更安穩。 - ✨快快偷偷轉發給你想念的人看ㄅ!捨不得也沒關係🥺 - 有沒有人跟我一樣 常常也會偷偷捨不得一些人一些事 雖說人們都說「日子應該向著線性前進 不該回頭」 可是我至少在我這個薯片帳號裡 在我每次的回應裡 我都會偷偷告訴大家我心裡真實的信念是: 「我認為這麼愛過的人,這麼重視的回憶就是會捨不得, 請你一定要允許自己,好好捨不得、好好想念和難過。」 沒關係 在這裡沒有人會催你 你也不要怪自己 我們一起一面想念 一面往前就好了 你已經很勇敢了🥺 願所有還在捨不得裡的大家 都可以在心裡整理照片和回憶 - #憂鬱#焦慮#受傷#療癒 #傷感語錄#分手 #心情語錄 #插畫#圖文#可愛#手繪 #孤獨",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3866408555960842117_29232562064.jpg,1,1,True,0.2610999047756195,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,57,台中唯二設計文旅雙人房住宿 (市價_1680__$/一間房)✨ 安安大家 薯片要來強力推推台中唯二設計文旅💗 也是媽媽和阿姨來台中玩 指定首選飯店!(˶ ̅᷄ −̫ ̅᷅˵) (她們住得不亦樂乎 超級開心哈哈哈哈) 我們當天入住的房型是豪華家庭房!! 住完後媽媽和阿姨都讚不絕口 根本就是cp值超高! 一晚只要幾百元的住宿 卻超有設計感又很寬敞🥺 還在靠近台中火車站的地方 走路不用十分鐘 我自己覺得再住率根本就一定是100%😍 重點是我媽媽很滿意那邊有洗衣機又有超大空間🤣 行李箱整個打開也沒問題 剩餘空間還能跑跑跑 超級喜歡(˶ ̅᷄ −̫ ̅᷅˵)(她說我一定要跟大家說這件事哈哈 本篇文章無酬無利 純粹是想要推推給大家 而且!!️這次薯片又來幫粉粉謀福利啦(老闆:怕..) 要抽抽一位可以免費獲得!!️雙華雙人住房宿一晚啦✨ 🎨抽獎方法🎨 日期 4/7-4/14中午12:00止 1.追蹤 和 2.按這篇文章愛心💗+分享此貼文至限動(截圖) 3.標註1個朋朋+任何想說的話 (可️重複標記不同人&快邀請朋朋一起來做!) 如果方便的話~罷拖分享貼文到限時🥺 (那我就分你吃一口薯片~) 🎨獎項🎨 唯二設計文旅-豪華雙人房型乙晚 (市值:1680$) ✨使用時間至 2026/04/15-2026/06/30 ✨限平日入住 🔆截止日一週內開獎 🔆中獎者需提供限動截圖 🎨飯店地址🎨 400臺中市中區光復路42-3號 趕緊找朋朋一起抽獎吧✨✨✨ #免費#免費抽獎 #抽獎進行中#抽獎活動進行中#療癒 #憂鬱#免費飯店 #自我成長,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3870026667692079805_29232562064.jpg,1,1,True,0.26835548877716064,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,58,"🌸快快快轉發給你身邊最可愛的人ㄅ✨✈️ - 愛的最終,是我一直都覺得「你好可愛」。 是在這個糟糕又無趣的世界上,因為有了你的存在, 而讓我的生活嵌上閃閃發光的亮片、鑽石和星星, 你要知道:你的可愛,永遠都是無人能敵。 如果你依然覺得你很普通,比npc還像路人角色, 沒關係,我會說一千遍、一萬遍、一億遍「你好可愛」。 你是我愛的終點,你是我世界最美好的閃光點。 - ✨快快轉發給「你身邊最可愛的寶寶」ㄅ 🌸 👉🏻讓他知道,在你眼中他就是全世界最可愛的 🏻💗 - 今日份就是「可愛」主題💗開心開心好喜歡~ 我上週四就要發了啦 結果我不小心睡著笑鼠🐭 這篇薯片就是你的電子嘴替 歡迎大家轉發給暗戀的人(誤 沒有啦也可以轉發給最可愛的自己唷嘿嘿.ᐟ.ᐟ 看薯片的大家 在我眼中就是最可愛的寶寶喔💓 也可以在底下留言 薯片會好好誇誇你很可愛的! 但願世界上可愛又美好的你們都知道自己很可愛૮꒰˶ฅ́ ̆ฅ̀˶꒱ა #憂鬱#手寫語錄#心情語錄 #插畫#圖文#可愛#手繪 #暗戀#療癒系 #愛情語錄",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3875093586447136992_29232562064.jpg,1,1,True,0.25297871232032776,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,59,"「在你的時區裡,一切都來得及哦。」 如果你也跟我一樣,有時候也會迷惘未來, 不知道方向和該怎麼走、不知道自己喜歡什麼... 沒關係,因為每個人都有自己的時區。 感到迷惘其實並非停在原地無法前進, 而是我們能夠給自己更多時間,慢慢找到答案。 別怕,我們一起一面迷惘一面勇敢的前進。 - 感謝勞動部邀請薯片來分享超讚的計畫🥰 那就是👉🏻🌟勞動部|產業新尖兵計畫🌟!!️ 如果你最近對生涯有點迷惘(或剛好是應屆畢業生) 提供你一個學習新技能又能投入重點產業領域的機會🥺 💡受眾資格: ✨年齡15-29歲本國青年 ✨失業或待業中(應屆畢業生ok,在學生❌) 💰 錢錢應援: 📍學費全額補助: 最高補助10萬元 📍 學習獎勵金: 每月發放 $8,000 元,最高可領 12 個月(總計 $96,000 元) 🚀 五大熱門課程: 零基礎也可以!從頭開始教學讓你發覺新興趣!!️ 🔆電子電機 ♻️綠能科技 ⚙️工業機械 💻數位資訊 ✈️國際行銷 可惜我已經有工作ㄌ 如果我符合這個條件的話🥺 我一定會去申請的~~有好多好多錢錢又能學技能 真的是覺得勞動部勞發署是真的對青年就業很友善!!️ 如果還在迷惘不知道未來方向ㄉ人 歡迎參考看看囉💗 希望大家都能夠一面迷惘 一面尋找更多人生體驗🥰 🔗 詳細資訊與報名請搜尋🔍勞動部產業新尖兵計畫",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3880879118796130483_29232562064.jpg,1,1,True,0.2732754051685333,Medium,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,60,"《永遠記得:男孩、鼴鼠、狐狸、馬與風暴》 「我知道,你的心有時候會捉弄你。」 「讓你以為自己不夠好、很糟糕,覺得自己不夠勇敢的話,這一切好像都完了。」 「但其實事實上,你並不是風暴,風暴都會過去, 我們都應該對自己直率溫柔的心更好一點。」 「你是被愛的,你很重要,你一定要記得。」 - 我真的很喜歡這本繪本。 在我收到皇冠出版社 的推薦之前,我自己本來就有收藏一本了(現在擁有兩本了哈哈),因為《永遠記得》這本書是我目前的人生繪本天花板,我真的是太太太喜歡了。 「當你想起你所愛的每一個人時....」狐狸說。 「希望你也想到了自己。」 裡面每一句話都很溫柔、但不雞湯,讓本來挫折無比的人生充滿了勇氣和被觸動的感覺,我不敢說太多,不想劇透,希望大家可以自己去翻翻書感受一下! 全球已經賣1000萬冊了,好書推推啦✨✨✨ - 這次又有準備一本書來給大家抽獎啦🥰💗💗 非常感謝 的供書 大家快來抽ㄅ 📖抽獎方法📖 日期 4/28-5/7 中午12:00止 1.追蹤 2.按這篇文章愛心💗 3.標註1個朋朋+任何想說的話 (可️重複標記不同人&快邀請朋朋一起來做!) 如果方便的話~罷拖分享貼文到限時🥺 (那我就分你吃一口薯片~) 📖獎項📖 免費贈書一本⭐️⭐️⭐️⭐️⭐️ 《永遠記得:男孩、鼴鼠、狐狸、馬與風暴》 ·截止日一週內開獎 趕緊找朋朋一起抽獎吧✨✨✨ #免費#免費抽獎",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3885247447690327208_29232562064.jpg,1,1,True,0.23066052794456482,Low,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
1,bobi_chips,1,61,"「你給我的,和我一起活在刪不掉的回憶裡。」 - 「叮。」 又跳出來的,是Google相簿的回憶。 努力的平復是又翻騰起的感受,心裡默默咒罵為什麼又讓我從螢幕裡看見那雙眼睛,我本來以為我可以了,事實上看到照片的瞬間我就知道我可能又開始不行了。 手指點進螢幕的畫面裡,停在右下角的圖示, 提示跳出:「是否刪除照片?」時,我還是猶豫了。 這麼長的一段時間裡,我一直很努力對抗那些回憶。 我以為我沒有看見的時刻長了,我有我就真的痊癒了。 可是每當路過和你走過的街道時的揪心、又夢見你和我對話的驚喜,看見卡片裡曾經的靠近與照片裡笑得燦爛的我們,心裡還是會浮起難以壓下的痛苦和想念。 我比誰都知道,按下了刪除就再也不會回顧, 可是,可是,可是我又怎麼能夠捨得? 我討厭所有的回顧,討厭想念起你的所有時光,像是不小心打翻水的驚愕,又像是說話時不小心晃了神的空白,我討厭那些突然鑽進腦中的記憶,更討厭自己。 討厭自己,一直都寬容著自己活在有你的回憶裡。 手指從刪除鍵往下,輕輕的按掉了愛心的圖示, 把照片從「我的最愛」裡移開,或許是我唯一能做的事。 在我心裡,你或許依然就是「我的最愛」的一部分。 我刪除不了的照片和你,都還會在我身上活著,那就留著吧,我也會努力和回憶一起,在這個世界裡活下去。 你給我的,捨不得就慢慢捨得, 別害怕,我陪你一起,如果你也還在回憶裡漂泊, 我會陪你一起好好想念,好好活下去,你不是一個人喔。 - ✨快快偷偷轉給還困在回憶裡的誰/或是自己ㄅ🥺 👉🏻我們一起,都會在回憶裡活下來的✨✨✨ - 有沒有人也會跟我一樣,不小心被「回顧照片」嚇到🤣 有時候不小心就跳出熟悉的人事物 毫無防備 可是心裡又會偷偷捨不得把照片刪掉 把回憶都丟掉 所以只會默默地按下隱藏 或是移出最愛而已 如果你也是這樣 別擔心 薯片陪著你喔🥰 我們一起捨不得 一起在回憶裡活下來就好 有我在 你不是一個人面對的喔 🥺🥺 #憂鬱#焦慮#受傷#療癒",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/bobi_chips/images/3886690842812050416_29232562064.jpg,1,1,True,0.2287389039993286,Low,0.8970693476420136,1,TP,0.8962425715852042,1,TP,-0.0008267760568094751
