post_id,caption,word,human_label,gpt_label_1,gpt_label_2,gpt_label_3,gpt_label_4,gpt_label_5,word_order
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,努力,O,O,O,O,O,O,15
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,，,O,O,O,O,O,O,16
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,都是,O,O,O,O,O,O,17
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,無效,O,S-D,O,S-D,S-D,S-D,18
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,的,O,O,S-D,O,O,O,19
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,。,O,O,O,O,O,O,20
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,每天,O,O,O,O,O,O,21
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,我,O,O,O,O,O,O,22
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,都,O,O,O,O,O,O,23
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,像是,O,O,O,O,O,O,24
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,一個,O,O,O,O,O,O,25
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,重復,O,O,O,O,O,O,26
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,的,O,O,O,O,O,O,27
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,模式,O,O,O,O,O,O,28
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,，,O,O,O,O,O,O,29
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,無法,O,B-D,O,B-D,B-D,B-D,30
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,逃避,O,E-D,B-D,E-D,E-D,E-D,31
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,的,O,O,E-D,O,O,O,32
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,人際,O,O,O,O,O,O,33
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,關係,O,O,O,O,O,O,34
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,問題,O,O,O,O,O,O,35
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,，,O,O,O,O,O,O,36
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,似乎,O,O,O,O,O,O,37
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,是,O,O,O,O,O,O,38
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,無法,B-D,B-D,O,B-D,B-D,B-D,39
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,解決,E-D,E-D,B-D,E-D,E-D,E-D,40
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,的,O,O,E-D,O,O,O,41
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,。,O,O,O,O,O,O,42
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,我,O,O,O,O,O,O,43
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,不,B-U,O,O,O,O,O,44
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,想,M-U,O,O,O,O,O,45
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,活了,E-U,S-U,O,S-U,S-U,S-U,46
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,；,O,O,S-U,O,O,O,47
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,我,O,O,O,O,O,O,48
869,我最近的生活像是走在絕望的旅途上，所有的努力，都是無效的。每天我都像是一個重復的模式，無法逃避的人際關係問題，似乎是無法解決的。 我不想活了；我想,想,O,O,O,O,O,O,49
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我,O,O,O,O,O,O,1
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,今天,O,O,O,O,O,O,2
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,發現,O,O,O,O,O,O,3
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,了,O,O,O,O,O,O,4
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,什麼,O,O,O,O,O,O,5
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,？,O,O,O,O,O,O,6
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我,O,O,O,O,O,O,7
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,什麼,O,O,O,O,O,O,8
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,都,O,O,O,O,O,O,9
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,不,O,O,O,O,O,O,10
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,想,O,O,O,O,O,O,11
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,做,O,O,O,O,O,O,12
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,？,O,O,O,O,O,O,13
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,每天,O,O,O,O,O,O,14
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我,O,O,O,O,O,O,15
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,都,O,O,O,O,O,O,16
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,在,O,O,O,O,O,O,17
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,努力,O,O,O,O,O,O,18
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,想要,O,O,O,O,O,O,19
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,維持,O,O,O,O,O,O,20
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,一個,O,O,O,O,O,O,21
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,「,O,O,O,O,O,O,22
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,正常,O,O,O,O,O,O,23
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,」,O,O,O,O,O,O,24
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,的,O,O,O,O,O,O,25
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,生活,O,O,O,O,O,O,26
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,，,O,O,O,O,O,O,27
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,但,O,O,O,O,O,O,28
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,事實上,O,O,O,O,O,O,29
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,，,O,O,O,O,O,O,30
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我,O,O,O,O,O,O,31
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,每天,O,O,O,O,O,O,32
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,都,O,O,O,O,O,O,33
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,處於,B-D,B-D,B-D,B-D,B-D,B-D,34
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,「,O,O,O,O,O,O,35
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,低落,E-D,E-D,E-D,E-D,E-D,E-D,36
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,」,O,O,O,O,O,O,37
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,。,O,O,O,O,O,O,38
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我的,O,O,O,O,O,O,39
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,行為,O,O,O,O,O,O,40
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,、,O,O,O,O,O,O,41
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我的,O,O,O,O,O,O,42
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,決定,O,O,O,O,O,O,43
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,，,O,O,O,O,O,O,44
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,都是,O,O,O,O,O,O,45
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,被,O,O,O,O,O,O,46
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,人,O,O,O,O,O,O,47
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,左右,O,O,O,O,O,O,48
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,控制,O,O,O,O,O,O,49
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,，,O,O,O,O,O,O,50
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我,O,O,O,O,O,O,51
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,沒有,O,O,O,O,O,O,52
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,任何,O,O,O,O,O,O,53
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,主動性,O,S-W,O,S-W,O,O,54
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,。,O,O,O,O,O,S-W,55
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,😩,O,O,O,O,O,O,56
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,我的,O,O,O,O,O,O,57
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,家庭,O,O,O,O,O,O,58
870,我今天發現了什麼？我什麼都不想做？ 每天我都在努力想要維持一個「正常」的生活，但事實上，我每天都處於「低落」。我的行為、我的決定，都是被人左右控制，我沒有任何主動性。 😩 我的家庭問題，雖然不能讓人見到，但它的陰影已經與我深深的結合在一起。 😔 我是一個被人觀察的行為，沒有被人所認同，我想,問題,O,O,O,O,O,O,59
